"","gene_id_go","gene_description","geneLink","GO"
"232","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","enzyme binding"
"233","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","protein domain specific binding"
"234","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","dendrite"
"235","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","cytoplasmic vesicle"
"236","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","vesicle"
"237","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","sarcolemma"
"238","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","melanosome"
"239","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","neuronal cell body"
"240","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","positive regulation of natural killer cell degranulation"
"241","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","cytolytic granule"
"242","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","positive regulation of natural killer cell mediated cytotoxicity"
"243","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","autophagic cell death"
"244","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","protein stabilization"
"245","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","phagolysosome membrane"
"246","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","extracellular vesicular exosome"
"247","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","establishment of protein localization to organelle"
"248","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","Golgi to lysosome transport"
"249","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","alveolar lamellar body"
"250","Lamp1","lysosomal-associated membrane protein 1","https://www.ncbi.nlm.nih.gov/gene/?term=25328","regulation of organelle transport along microtubule"
"251","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","fibronectin binding"
"252","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","protease binding"
"253","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","growth plate cartilage development"
"254","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","extracellular matrix structural constituent"
"255","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","vitamin D binding"
"256","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","calcium ion binding"
"257","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","protein binding"
"258","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","collagen binding"
"259","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","proteinaceous extracellular matrix"
"260","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","extracellular space"
"261","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","apoptotic process"
"262","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","cell adhesion"
"263","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","heparin binding"
"264","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","extracellular matrix organization"
"265","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","extracellular matrix"
"266","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","negative regulation of apoptotic process"
"267","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","heparan sulfate proteoglycan binding"
"268","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","limb development"
"269","Comp","cartilage oligomeric matrix protein","https://www.ncbi.nlm.nih.gov/gene/?term=25304","extracellular vesicular exosome"
"270","C2","complement C2","https://www.ncbi.nlm.nih.gov/gene/?term=24231","serine-type endopeptidase activity"
"271","C2","complement C2","https://www.ncbi.nlm.nih.gov/gene/?term=24231","protein binding"
"272","C2","complement C2","https://www.ncbi.nlm.nih.gov/gene/?term=24231","cellular_component"
"273","C2","complement C2","https://www.ncbi.nlm.nih.gov/gene/?term=24231","extracellular region"
"274","C2","complement C2","https://www.ncbi.nlm.nih.gov/gene/?term=24231","extracellular space"
"275","C2","complement C2","https://www.ncbi.nlm.nih.gov/gene/?term=24231","proteolysis"
"276","C2","complement C2","https://www.ncbi.nlm.nih.gov/gene/?term=24231","complement activation"
"277","C2","complement C2","https://www.ncbi.nlm.nih.gov/gene/?term=24231","complement activation alternative pathway"
"278","C2","complement C2","https://www.ncbi.nlm.nih.gov/gene/?term=24231","response to nutrient"
"279","C2","complement C2","https://www.ncbi.nlm.nih.gov/gene/?term=24231","extracellular vesicular exosome"
"280","C2","complement C2","https://www.ncbi.nlm.nih.gov/gene/?term=24231","blood microparticle"
"281","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","receptor activity"
"282","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","receptor binding"
"283","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","hormone activity"
"284","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","protein binding"
"285","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","extracellular space"
"286","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","endoplasmic reticulum"
"287","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","Golgi apparatus"
"288","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","integral component of plasma membrane"
"289","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","thyroid hormone generation"
"290","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","synapse assembly"
"291","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","response to pH"
"292","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","cell surface"
"293","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","iodide transport"
"294","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","thyroid gland development"
"295","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","regulation of myelination"
"296","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","protein complex binding"
"297","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","response to lipopolysaccharide"
"298","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","neurexin family protein binding"
"299","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","thyroid hormone metabolic process"
"300","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","hormone biosynthetic process"
"301","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","protein homodimerization activity"
"302","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","anion binding"
"303","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","protein complex"
"304","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","transcytosis"
"305","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","synapse"
"306","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","perinuclear region of cytoplasm"
"307","Tg","thyroglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24826","chaperone binding"
"308","RT1-M3-1","RT1 class Ib locus M3 gene 1","https://www.ncbi.nlm.nih.gov/gene/?term=24747","positive regulation of T cell mediated cytotoxicity"
"309","RT1-M3-1","RT1 class Ib locus M3 gene 1","https://www.ncbi.nlm.nih.gov/gene/?term=24747","response to molecule of bacterial origin"
"310","RT1-M3-1","RT1 class Ib locus M3 gene 1","https://www.ncbi.nlm.nih.gov/gene/?term=24747","alpha-beta T cell activation involved in immune response"
"311","RT1-M3-1","RT1 class Ib locus M3 gene 1","https://www.ncbi.nlm.nih.gov/gene/?term=24747","antigen processing and presentation of peptide antigen via MHC class I"
"312","RT1-M3-1","RT1 class Ib locus M3 gene 1","https://www.ncbi.nlm.nih.gov/gene/?term=24747","antigen processing and presentation of endogenous peptide antigen via MHC class Ib"
"313","RT1-M3-1","RT1 class Ib locus M3 gene 1","https://www.ncbi.nlm.nih.gov/gene/?term=24747","antigen processing and presentation of exogenous protein antigen via MHC class Ib TAP-dependent"
"314","RT1-M3-1","RT1 class Ib locus M3 gene 1","https://www.ncbi.nlm.nih.gov/gene/?term=24747","external side of plasma membrane"
"315","RT1-M3-1","RT1 class Ib locus M3 gene 1","https://www.ncbi.nlm.nih.gov/gene/?term=24747","integral component of membrane"
"316","RT1-M3-1","RT1 class Ib locus M3 gene 1","https://www.ncbi.nlm.nih.gov/gene/?term=24747","MHC class Ib protein complex"
"317","RT1-M3-1","RT1 class Ib locus M3 gene 1","https://www.ncbi.nlm.nih.gov/gene/?term=24747","positive regulation of interferon-gamma production"
"318","RT1-M3-1","RT1 class Ib locus M3 gene 1","https://www.ncbi.nlm.nih.gov/gene/?term=24747","peptide antigen binding"
"319","RT1-M3-1","RT1 class Ib locus M3 gene 1","https://www.ncbi.nlm.nih.gov/gene/?term=24747","MHC class I protein complex"
"320","RT1-M3-1","RT1 class Ib locus M3 gene 1","https://www.ncbi.nlm.nih.gov/gene/?term=24747","defense response to bacterium"
"321","RT1-M3-1","RT1 class Ib locus M3 gene 1","https://www.ncbi.nlm.nih.gov/gene/?term=24747","positive regulation of nitric oxide biosynthetic process"
"322","RT1-M3-1","RT1 class Ib locus M3 gene 1","https://www.ncbi.nlm.nih.gov/gene/?term=24747","positive regulation of natural killer cell mediated cytotoxicity"
"323","Alad","aminolevulinate dehydratase","https://www.ncbi.nlm.nih.gov/gene/?term=25374","response to hypoxia"
"324","Alad","aminolevulinate dehydratase","https://www.ncbi.nlm.nih.gov/gene/?term=25374","porphobilinogen synthase activity"
"325","Alad","aminolevulinate dehydratase","https://www.ncbi.nlm.nih.gov/gene/?term=25374","extracellular space"
"326","Alad","aminolevulinate dehydratase","https://www.ncbi.nlm.nih.gov/gene/?term=25374","nucleus"
"327","Alad","aminolevulinate dehydratase","https://www.ncbi.nlm.nih.gov/gene/?term=25374","cytosol"
"328","Alad","aminolevulinate dehydratase","https://www.ncbi.nlm.nih.gov/gene/?term=25374","protoporphyrinogen IX biosynthetic process"
"329","Alad","aminolevulinate dehydratase","https://www.ncbi.nlm.nih.gov/gene/?term=25374","heme biosynthetic process"
"330","Alad","aminolevulinate dehydratase","https://www.ncbi.nlm.nih.gov/gene/?term=25374","response to oxidative stress"
"331","Alad","aminolevulinate dehydratase","https://www.ncbi.nlm.nih.gov/gene/?term=25374","response to nutrient"
"332","Alad","aminolevulinate dehydratase","https://www.ncbi.nlm.nih.gov/gene/?term=25374","zinc ion binding"
"333","Alad","aminolevulinate dehydratase","https://www.ncbi.nlm.nih.gov/gene/?term=25374","response to herbicide"
"334","Alad","aminolevulinate dehydratase","https://www.ncbi.nlm.nih.gov/gene/?term=25374","response to toxic substance"
"335","Alad","aminolevulinate dehydratase","https://www.ncbi.nlm.nih.gov/gene/?term=25374","response to hormone"
"336","Alad","aminolevulinate dehydratase","https://www.ncbi.nlm.nih.gov/gene/?term=25374","response to organic substance"
"337","Tspy1","testis specific protein Y-linked 1","https://www.ncbi.nlm.nih.gov/gene/?term=25223","nucleus"
"338","Tspy1","testis specific protein Y-linked 1","https://www.ncbi.nlm.nih.gov/gene/?term=25223","cytoplasm"
"339","Tspy1","testis specific protein Y-linked 1","https://www.ncbi.nlm.nih.gov/gene/?term=25223","nucleosome assembly"
"340","Tspy1","testis specific protein Y-linked 1","https://www.ncbi.nlm.nih.gov/gene/?term=25223","spermatogenesis"
"341","Tspy1","testis specific protein Y-linked 1","https://www.ncbi.nlm.nih.gov/gene/?term=25223","gonadal mesoderm development"
"342","Tspy1","testis specific protein Y-linked 1","https://www.ncbi.nlm.nih.gov/gene/?term=25223","cell differentiation"
"343","Tspy1","testis specific protein Y-linked 1","https://www.ncbi.nlm.nih.gov/gene/?term=25223","histone binding"
"344","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","G-protein coupled receptor binding"
"345","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","neuron migration"
"346","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","glycoprotein binding"
"347","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","protein kinase activity"
"348","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","protein tyrosine kinase activity"
"349","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","non-membrane spanning protein tyrosine kinase activity"
"350","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","receptor binding"
"351","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","protein binding"
"352","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","ATP binding"
"353","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","mitochondrion"
"354","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","endosome"
"355","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","cytosol"
"356","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","plasma membrane"
"357","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","protein phosphorylation"
"358","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","cell surface receptor signaling pathway"
"359","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","regulation of cell shape"
"360","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","negative regulation of gene expression"
"361","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","positive regulation of neuron projection development"
"362","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","positive regulation of phosphatidylinositol 3-kinase signaling"
"363","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","postsynaptic density"
"364","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","tubulin binding"
"365","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","membrane"
"366","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","peptidyl-tyrosine phosphorylation"
"367","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","forebrain development"
"368","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","protein complex binding"
"369","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","ionotropic glutamate receptor signaling pathway"
"370","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","negative regulation of protein catabolic process"
"371","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","response to drug"
"372","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","T cell receptor binding"
"373","Fyn","FYN proto-oncogene Src family tyrosine kinase","https://www.ncbi.nlm.nih.gov/gene/?term=25150","CD4 receptor binding"
